midpoint,gdpc,a2003,a2013,c2003,c2013
15250,15300,0.0553986678961513,0.0815590980172662,94.8818493724523,90.8008853346351
15350,15400,0.0522846068846104,0.0891454465954687,94.9341339793369,90.8900307812305
15450,15500,0.0649975730422273,0.0905648598641923,94.9991315523791,90.9805956410947
15550,15600,0.0581514763775045,0.0884343904303882,95.0572830287566,91.0690300315251
15650,15700,0.0548842617552047,0.0818299070782169,95.1121672905118,91.1508599386033
15750,15800,0.0569867580810755,0.0806267969036857,95.1691540485929,91.231486735507
15850,15900,0.0544509949828155,0.081467363936015,95.2236050435757,91.312954099443
15950,16000,0.0526871751186869,0.0844687209475832,95.2762922186944,91.3974228203906
16050,16100,0.0544331893551903,0.0810177788399992,95.3307254080496,91.4784405992306
16150,16200,0.057597809758542,0.0876201865345378,95.3883232178081,91.5660607857652
16250,16300,0.0548811787078269,0.0743428439658024,95.443204396516,91.640403629731
16350,16400,0.0516702979707329,0.0803279039395879,95.4948746944867,91.7207315336706
16450,16500,0.0516315484455078,0.0890080630241935,95.5465062429322,91.8097395966948
16550,16600,0.0488319640392735,0.0766804706300311,95.5953382069715,91.8864200673248
16650,16700,0.045875157340207,0.0718674531153582,95.6412133643117,91.9582875204402
16750,16800,0.0448972352411173,0.0751195032005432,95.6861105995528,92.0334070236407
16850,16900,0.0496385835271744,0.0711100445235555,95.73574918308,92.1045170681642
16950,17000,0.050896507888131,0.0732985376468102,95.7866456909681,92.177815605811
17050,17100,0.0516106235970944,0.0762098306233396,95.8382563145652,92.2540254364344
17150,17200,0.0452564578712802,0.070051596081958,95.8835127724365,92.3240770325163
17250,17300,0.0499228580595925,0.0655132476210384,95.9334356304961,92.3895902801374
17350,17400,0.0443004134084529,0.0665578150851078,95.9777360439045,92.4561480952225
17450,17500,0.0446427606107527,0.0665552824885802,96.0223788045153,92.5227033777111
17550,17600,0.0415189583985184,0.0677964549771495,96.0638977629138,92.5904998326882
17650,17700,0.0444172336340988,0.0661869481987632,96.1083149965479,92.656686780887
17750,17800,0.0421460243470888,0.0690254829417817,96.150461020895,92.7257122638288
17850,17900,0.0430585175015063,0.0683520676243817,96.1935195383965,92.7940643314532
17950,18000,0.0444054765502163,0.0695505341914298,96.2379250149467,92.8636148656446
18050,18100,0.0391504584042806,0.0658686534236899,96.277075473351,92.9294835190683
18150,18200,0.0401581791191693,0.0729627786621628,96.3172336524702,93.0024462977304
18250,18300,0.0477522709849096,0.0712538070200828,96.3649859234551,93.0737001047505
18350,18400,0.0407623165634628,0.071666640385287,96.4057482400185,93.1453667451358
18450,18500,0.0400070148233296,0.0673201508714872,96.4457552548419,93.2126868960073
18550,18600,0.0392174337180856,0.0660328425979601,96.4849726885599,93.2787197386053
18650,18700,0.0358319369638562,0.06099633713342,96.5208046255238,93.3397160757387
18750,18800,0.0387962467640803,0.0580074395524263,96.5596008722879,93.3977235152911
18850,18900,0.0355381250548564,0.0651163904152944,96.5951389973427,93.4628399057064
18950,19000,0.0374856791454671,0.0619321146523679,96.6326246764882,93.5247720203588
19050,19100,0.0369857365993148,0.051884451861224,96.6696104130875,93.57665647222
19150,19200,0.0348870500580674,0.0514098867241204,96.7044974631456,93.6280663589441
19250,19300,0.0377600772233859,0.0558515740157097,96.742257540369,93.6839179329598
19350,19400,0.0353640087696979,0.0665394251658051,96.7776215491387,93.7504573581256
19450,19500,0.0347541183866129,0.060652245455166,96.8123756675253,93.8111096035808
19550,19600,0.0369421970255007,0.060364471601935,96.8493178645508,93.8714740751827
19650,19700,0.0386871753345818,0.0687773556806949,96.8880050398854,93.9402514308634
19750,19800,0.0331616333065998,0.0533126266782591,96.921166673192,93.9935640575417
19850,19900,0.0333661129191931,0.0514438456120798,96.9545327861112,94.0450079031537
19950,20000,0.0358693900665389,0.0504311140433816,96.9904021761777,94.0954390171971
20050,20100,0.0331627863171166,0.0535117209041819,97.0235649624948,94.1489507381013
20150,20200,0.0311827694910728,0.0536612496255268,97.0547477319859,94.2026119877268
20250,20300,0.0327531702519716,0.0549608675272611,97.0875009022379,94.2575728552541
20350,20400,0.0307035780694374,0.0436011976780902,97.1182044803073,94.3011740529322
20450,20500,0.0313965257884315,0.0516187162355246,97.1496010060957,94.3527927691677
20550,20600,0.0294624355140795,0.0437229529930036,97.1790634416098,94.3965157221607
20650,20700,0.0325738668326297,0.0402236899311594,97.2116373084424,94.4367394120919
20750,20800,0.0303545787146027,0.0444563584320756,97.2419918871571,94.4811957705239
20850,20900,0.0282756575422599,0.0530543861295151,97.2702675446993,94.5342501566534
20950,21000,0.0283020784035264,0.0506001892940383,97.2985696231028,94.5848503459475
21050,21100,0.0278891223657404,0.0487463248541114,97.3264587454686,94.6335966708016
21150,21200,0.0276531673016531,0.0410953954678667,97.3541119127702,94.6746920662695
21250,21300,0.0266166369928596,0.0492365723370139,97.3807285497631,94.7239286386065
21350,21400,0.0259536333483345,0.0455777274535505,97.4066821831114,94.76950636606
21450,21500,0.0245989149084498,0.0390441278245718,97.4312810980199,94.8085504938846
21550,21600,0.0266915938534282,0.0480565368190847,97.4579726918733,94.8566070307037
21650,21700,0.024357140618539,0.044457915247353,97.4823298324918,94.901064945951
21750,21800,0.0270370303490855,0.0468730446873249,97.5093668628409,94.9479379906384
21850,21900,0.0226776947041409,0.0383629618868107,97.5320445575451,94.9863009525252
21950,22000,0.024330710570389,0.0416048860455419,97.5563752681155,95.0279058385707
22050,22100,0.0226035314774019,0.0436808073771522,97.5789787995929,95.0715866459479
22150,22200,0.0279987998209025,0.0383719425675051,97.6069775994138,95.1099585885154
22250,22300,0.0251039533136483,0.0407691668908807,97.6320815527274,95.1507277554063
22350,22400,0.0228817399077775,0.037856152479907,97.6549632926352,95.1885839078862
22450,22500,0.0225257559376471,0.0396005051611946,97.6774890485728,95.2281844130473
22550,22600,0.025198987689975,0.0494162683039794,97.7026880362628,95.2776006813513
22650,22700,0.0238558760854518,0.0449475552295209,97.7265439123483,95.3225482365809
22750,22800,0.0230672241654018,0.0358540691551343,97.7496111365137,95.358402305736
22850,22900,0.0246443873156902,0.036720139729334,97.7742555238294,95.3951224454653
22950,23000,0.0250853168682214,0.0363394265929439,97.7993408406976,95.4314618720583
23050,23100,0.0222293369628334,0.044116352858047,97.8215701776604,95.4755782249163
23150,23200,0.0212161842950557,0.0395677374307283,97.8427863619555,95.515145962347
23250,23300,0.019739563161953,0.0366303504344989,97.8625259251174,95.5517763127815
23350,23400,0.0214672428981707,0.0341554264777188,97.8839931680156,95.5859317392593
23450,23500,0.0236666117089922,0.0385154035716547,97.9076597797246,95.6244471428309
23550,23600,0.0233836690610448,0.0391653844375403,97.9310434487856,95.6636125272685
23650,23700,0.0219652649993943,0.0343858266859347,97.953008713785,95.6979983539544
23750,23800,0.021082486736429,0.0351827546989495,97.9740912005215,95.7331811086533
23850,23900,0.0186660519202168,0.0348377614302557,97.9927572524417,95.7680188700836
23950,24000,0.0191681269321621,0.0346576082163342,98.0119253793738,95.8026764782999
24050,24100,0.0192311374107135,0.0345773225493688,98.0311565167845,95.8372538008493
24150,24200,0.0198788062498215,0.0400652160703344,98.0510353230344,95.8773190169196
24250,24300,0.0219837514028151,0.0318620279296338,98.0730190744372,95.9091810448493
24350,24400,0.0192973252982674,0.0300665351123013,98.0923163997355,95.9392475799616
24450,24500,0.0176192389798255,0.0308906400046749,98.1099356387153,95.9701382199662
24550,24600,0.0164386862267224,0.0296768945805896,98.126374324942,95.9998151145468
24650,24700,0.0198056745897361,0.0457273423575956,98.1461799995317,96.0455424569044
24750,24800,0.0188854419914741,0.0383928954476428,98.1650654415232,96.0839353523521
24850,24900,0.0183425816706139,0.0294723395578101,98.1834080231938,96.1134076919099
24950,25000,0.0161443168244223,0.0343531876772892,98.1995523400182,96.1477608795872
25050,25100,0.0165896225019,0.0328513934620353,98.2161419625201,96.1806122730492
25150,25200,0.0186202917153699,0.0312763653650164,98.2347622542355,96.2118886384142
25250,25300,0.0211009992609102,0.0343309203551345,98.2558632534964,96.2462195587693
25350,25400,0.0143212678621132,0.0311465581394936,98.2701845213585,96.2773661169088
25450,25500,0.0183594830999779,0.0313492704936517,98.2885440044585,96.3087153874025
25550,25600,0.0168492610233387,0.0316105929040685,98.3053932654818,96.3403259803066
25650,25700,0.0164991902361536,0.031067223646366,98.321892455718,96.3713932039529
25750,25800,0.0154965185340234,0.0334478351950266,98.337388974252,96.4048410391479
25850,25900,0.0184710780842222,0.023822113022287,98.3558600523362,96.4286631521702
25950,26000,0.0141463318796634,0.0283773367169347,98.3700063842159,96.4570404888872
26050,26100,0.0170358914210986,0.0321170081149628,98.387042275637,96.4891574970021
26150,26200,0.0166299660243639,0.0275605501743814,98.4036722416614,96.5167180471765
26250,26300,0.012807538442912,0.0274801248697852,98.4164797801043,96.5441981720463
26350,26400,0.0149998656342856,0.0249353346939988,98.4314796457385,96.5691335067403
26450,26500,0.0146663363075283,0.0285777031986268,98.4461459820461,96.5977112099389
26550,26600,0.0137751898868039,0.0306015699337537,98.4599211719329,96.6283127798727
26650,26700,0.0137048765865754,0.025050375989943,98.4736260485194,96.6533631558626
26750,26800,0.015152849219624,0.0230239647415457,98.4887788977391,96.6763871206041
26850,26900,0.0135694946628498,0.0266440724368735,98.5023483924019,96.703031193041
26950,27000,0.0144268567934319,0.0235492718820994,98.5167752491953,96.7265804649231
27050,27100,0.0184387930330873,0.0242172921988099,98.5352140422284,96.7507977571219
27150,27200,0.0139860569759905,0.0242540443557974,98.5492000992044,96.7750518014777
27250,27300,0.016869594755863,0.0263086271045952,98.5660696939603,96.8013604285823
27350,27400,0.0136009542487122,0.0226650282034379,98.579670648209,96.8240254567858
27450,27500,0.0120565852366113,0.0254964063959741,98.5917272334456,96.8495218631817
27550,27600,0.0124078615565855,0.0291116203506618,98.6041350950022,96.8786334835324
27650,27700,0.0125899466561211,0.0269188901303939,98.6167250416583,96.9055523736628
27750,27800,0.0158224839003595,0.0243118114193636,98.6325475255587,96.9298641850822
27850,27900,0.0116091344823977,0.023723288709059,98.6441566600411,96.9535874737912
27950,28000,0.0129340626585136,0.023253483295041,98.6570907226996,96.9768409570863
28050,28100,0.0155112941345092,0.0229060132769381,98.6726020168341,96.9997469703632
28150,28200,0.0123186686121566,0.023230353414823,98.6849206854463,97.022977323778
28250,28300,0.0119173096719498,0.0231320047551484,98.6968379951182,97.0461093285332
28350,28400,0.010519278170512,0.0226604328350438,98.7073572732887,97.0687697613682
28450,28500,0.0115287858218022,0.0257685348042647,98.7188860591105,97.0945382961725
28550,28600,0.0129364499213017,0.0219720380301453,98.7318225090318,97.1165103342026
28650,28700,0.0131814967465718,0.0255339547625883,98.7450040057784,97.1420442889652
28750,28800,0.0110349051269343,0.0191758244394981,98.7560389109053,97.1612201134047
28850,28900,0.0124027799615111,0.0212155801839994,98.7684416908668,97.1824356935887
28950,29000,0.0113160634824089,0.0283782490147982,98.7797577543492,97.2108139426035
29050,29100,0.0107119305403436,0.0197869385615661,98.7904696848896,97.2306008811651
29150,29200,0.0101691034352981,0.0168149571905609,98.8006387883249,97.2474158383556
29250,29300,0.011909266822207,0.0195405500286641,98.8125480551471,97.2669563883843
29350,29400,0.0111065737832078,0.0211420278172804,98.8236546289303,97.2880984162016
29450,29500,0.00906919848226882,0.0208327404450355,98.8327238274125,97.3089311566466
29550,29600,0.00918803103493846,0.0219695006983265,98.8419118584475,97.3309006573449
29650,29700,0.00952605418005319,0.0209523071997208,98.8514379126275,97.3518529645447
29750,29800,0.0102885350004531,0.0199635999402367,98.861726447628,97.3718165644849
29850,29900,0.00966263031975983,0.0179966390477996,98.8713890779478,97.3898132035327
29950,30000,0.00975659198424408,0.0204057388400615,98.881145669932,97.4102189423728
30050,30100,0.00855506945989657,0.0207899124966489,98.8897007393919,97.4310088548694
30150,30200,0.00733725875005255,0.0188864340672394,98.897037998142,97.4498952889367
30250,30300,0.00866897489988871,0.0188394238334155,98.9057069730418,97.4687347127701
30350,30400,0.0102273490109499,0.0198478950713299,98.9159343220528,97.4885826078414
30450,30500,0.00828136918704823,0.0183971044162304,98.9242156912398,97.5069797122576
30550,30600,0.00835280331946436,0.0191099881007169,98.9325684945593,97.5260897003584
30650,30700,0.00989159968933134,0.0188992021741121,98.9424600942486,97.5449889025325
30750,30800,0.00984394181942545,0.0176680103601215,98.9523040360681,97.5626569128926
30850,30900,0.00848700229305296,0.0165621230381025,98.9607910383611,97.5792190359307
30950,31000,0.0094187018990667,0.0198567817900858,98.9702097402602,97.5990758177208
31050,31100,0.00881259479502886,0.0172649581630988,98.9790223350552,97.6163407758839
31150,31200,0.0081616269932018,0.0206715224528335,98.9871839620484,97.6370122983367
31250,31300,0.00779921792730081,0.0192665742174359,98.9949831799757,97.6562788725541
31350,31400,0.00892659186336924,0.0151718832221373,99.0039097718391,97.6714507557763
31450,31500,0.00745925046869066,0.0214754023694764,99.0113690223078,97.6929261581458
31550,31600,0.00726152027465332,0.0149662672696718,99.0186305425824,97.7078924254154
31650,31700,0.00958102434213242,0.0146904935849484,99.0282115669245,97.7225829190004
31750,31800,0.00906022312935383,0.0199873540699452,99.0372717900539,97.7425702730703
31850,31900,0.00878202430193686,0.0204375302533076,99.0460538143558,97.7630078033236
31950,32000,0.0080495138599842,0.0166385209682827,99.0541033282158,97.7796463242919
32050,32100,0.00687964221073488,0.0152303244985201,99.0609829704266,97.7948766487904
32150,32200,0.00745773057187091,0.017188467679451,99.0684407009984,97.8120651164699
32250,32300,0.00748658987688437,0.0134529948075605,99.0759272908753,97.8255181112774
32350,32400,0.00959543538180502,0.0147589756716084,99.0855227262571,97.840277086949
32450,32500,0.00664765067505226,0.0150927493597925,99.0921703769322,97.8553698363088
32550,32600,0.00705525930975297,0.0172917935326514,99.0992256362419,97.8726616298415
32650,32700,0.00876759409360209,0.0137985954162938,99.1079932303355,97.8864602252578
32750,32800,0.00784838945282464,0.0157229795523732,99.1158416197883,97.9021832048102
32850,32900,0.00657348364294058,0.0463288565324219,99.1224151034313,97.9485120613426
32950,33000,0.00674743578959062,0.0129466762741028,99.1291625392209,97.9614587376167
33050,33100,0.00767699055810433,0.0121618988457675,99.136839529779,97.9736206364624
33150,33200,0.00691179033433428,0.015270224676158,99.1437513201133,97.9888908611386
33250,33300,0.00622387363647294,0.0125397680010251,99.1499751937498,98.0014306291396
33350,33400,0.00797201244226132,0.0136429621951117,99.157947206192,98.0150735913347
33450,33500,0.00641817112205022,0.0126214155894299,99.1643653773141,98.0276950069242
33550,33600,0.00638084270691474,0.013903173765148,99.170746220021,98.0415981806893
33650,33700,0.00549251066800684,0.0138043150474537,99.176238730689,98.0554024957368
33750,33800,0.0060963715255199,0.0133206542665095,99.1823351022145,98.0687231500033
33850,33900,0.00595136120937219,0.0155205887521047,99.1882864634239,98.0842437387554
33950,34000,0.00716847756484602,0.0146289361398398,99.1954549409888,98.0988726748952
34050,34100,0.00612077050829512,0.0108972575194915,99.201575711497,98.1097699324147
34150,34200,0.00833670097851728,0.0140821541375968,99.2099124124756,98.1238520865523
34250,34300,0.00715325471805313,0.0137708616553292,99.2170656671936,98.1376229482076
34350,34400,0.00686994051645892,0.0120733184872151,99.2239356077101,98.1496962666948
34450,34500,0.0058192281419091,0.0123377583961734,99.229754835852,98.162034025091
34550,34600,0.00688584627393288,0.0107620602212746,99.2366406821259,98.1727960853123
34650,34700,0.0064017275140346,0.0104929023945373,99.2430424096399,98.1832889877068
34750,34800,0.00688513475821439,0.0126237366827228,99.2499275443981,98.1959127243895
34850,34900,0.00617727398252947,0.0142474290978539,99.2561048183807,98.2101601534874
34950,35000,0.00588888296675834,0.0115849596192086,99.2619937013474,98.2217451131066
35050,35100,0.00590324904826043,0.00852186573054913,99.2678969503957,98.2302669788372
35150,35200,0.00774981999066816,0.0114059547583009,99.2756467703864,98.2416729335955
35250,35300,0.00461956594218129,0.012890443881945,99.2802663363285,98.2545633774774
35350,35400,0.00493601161414467,0.0132044741734469,99.2852023479427,98.2677678516508
35450,35500,0.00584581504968475,0.0138937284295952,99.2910481629924,98.2816615800804
35550,35600,0.00493268686971531,0.0141423791822737,99.2959808498621,98.2958039592627
35650,35700,0.00577931040494721,0.0121064869931631,99.301760160267,98.3079104462559
35750,35800,0.0055130911205237,0.00968835374330997,99.3072732513876,98.3175987999992
35850,35900,0.00592466973886712,0.0109410107826947,99.3131979211264,98.3285398107819
35950,36000,0.00534009520501626,0.0114628396986759,99.3185380163314,98.3400026504806
36050,36100,0.00408388654191646,0.0108178701537296,99.3226219028734,98.3508205206343
36150,36200,0.00488579216012963,0.011146038258289,99.3275076950335,98.3619665588926
36250,36300,0.00412112569365868,0.00976531026220401,99.3316288207271,98.3717318691548
36350,36400,0.00483321980842248,0.0101503941723536,99.3364620405356,98.3818822633272
36450,36500,0.00845152457626031,0.0108636755529599,99.3449135651118,98.3927459388801
36550,36600,0.00495608457584839,0.0111101556839348,99.3498696496877,98.403856094564
36650,36700,0.00382967645624194,0.0101230837548387,99.3536993261439,98.4139791783189
36750,36800,0.00462824509833521,0.00950721178380561,99.3583275712422,98.4234863901027
36850,36900,0.00495664222064927,0.0094725322312582,99.3632842134629,98.4329589223339
36950,37000,0.00508692693590179,0.00916978706579029,99.3683711403988,98.4421287093997
37050,37100,0.00544332073620573,0.0124629323803816,99.373814461135,98.4545916417801
37150,37200,0.00541157191452023,0.0105585251212868,99.3792260330495,98.4651501669014
37250,37300,0.00420001732139416,0.00770827247792856,99.3834260503709,98.4728584393793
37350,37400,0.00461225026486108,0.00954425013163196,99.3880383006358,98.4824026895109
37450,37500,0.00471853041898858,0.0100921197422535,99.3927568310548,98.4924948092532
37550,37600,0.00480816372072224,0.00902088715614081,99.3975649947755,98.5015156964093
37650,37700,0.00490857648297389,0.00996237178702201,99.4024735712585,98.5114780681964
37750,37800,0.00485912154742521,0.00824385150398973,99.4073326928059,98.5197219197004
37850,37900,0.00434393513694984,0.00946831956356176,99.4116766279428,98.5291902392639
37950,38000,0.00415024125397774,0.0095741715398152,99.4158268691968,98.5387644108037
38050,38100,0.00337021873127053,0.0095423950074372,99.4191970879281,98.5483068058112
38150,38200,0.00344008950389045,0.00925658667144335,99.422637177432,98.5575633924826
38250,38300,0.00460227673231603,0.00750963094272774,99.4272394541643,98.5650730234253
38350,38400,0.006055148692015,0.00921575538256868,99.4332946028563,98.5742887788079
38450,38500,0.00660655442199821,0.00794884851685308,99.4399011572783,98.5822376273248
38550,38600,0.00380109391694356,0.00883814487433932,99.4437022511952,98.5910757721991
38650,38700,0.0038258780801573,0.0113373848664239,99.4475281292754,98.6024131570655
38750,38800,0.00450341330376687,0.00922221986005843,99.4520315425792,98.6116353769256
38850,38900,0.00377693911057684,0.0105293367500152,99.4558084816898,98.6221647136756
38950,39000,0.00356691891531461,0.00980320892604176,99.4593754006051,98.6319679226016
39050,39100,0.00356899361370725,0.00920766563257192,99.4629443942188,98.6411755882342
39150,39200,0.00378918747170155,0.0089368106547499,99.4667335816905,98.650112398889
39250,39300,0.00271466805782606,0.00769707747646717,99.4694482497483,98.6578094763654
39350,39400,0.00298588969910535,0.00929769603710284,99.4724341394474,98.6671071724025
39450,39500,0.0037524508480214,0.00793104702489184,99.4761865902954,98.6750382194274
39550,39600,0.00255302568593827,0.00921433876654133,99.4787396159814,98.684252558194
39650,39700,0.00302196559541152,0.00653535614655776,99.4817615815768,98.6907879143405
39750,39800,0.00287915769426162,0.00630240840741021,99.484640739271,98.6970903227479
39850,39900,0.00289056471861243,0.00902256827687316,99.4875313039897,98.7061128910248
39950,40000,0.00413234361724539,0.00684219181734046,99.4916636476069,98.7129550828422
40050,40100,0.00317322552925174,0.00816641323349771,99.4948368731362,98.7211214960757
40150,40200,0.00408340338987572,0.00829624586398993,99.498920276526,98.7294177419396
40250,40300,0.00338902427906924,0.00755340160770839,99.5023093008051,98.7369711435474
40350,40400,0.00411735714887409,0.00830926104609519,99.506426657954,98.7452804045934
40450,40500,0.00371556955814635,0.00777388654273275,99.5101422275121,98.7530542911362
40550,40600,0.00401565395059332,0.0105906730312655,99.5141578814627,98.7636449641674
40650,40700,0.00384622535663522,0.00770972895534637,99.5180041068193,98.7713546931228
40750,40800,0.00355563318186974,0.00644561574904914,99.5215597400012,98.7778003088718
40850,40900,0.00306558472763673,0.00745720935324972,99.5246253247289,98.7852575182251
40950,41000,0.00368055294700214,0.0076754983999174,99.5283058776759,98.792933016625
41050,41100,0.00350636112186973,0.0104045452428797,99.5318122387977,98.8033375618679
41150,41200,0.00308685812627473,0.00566079833405295,99.534899096924,98.8089983602019
41250,41300,0.00269211892891584,0.00673260390306453,99.5375912158529,98.815730964105
41350,41400,0.00224588077015329,0.00567540955526282,99.5398370966231,98.8214063736603
41450,41500,0.00321988607779846,0.006852169285205,99.5430569827009,98.8282585429455
41550,41600,0.00357252359978706,0.00744836297893362,99.5466295063007,98.8357069059244
41650,41700,0.00310641351406514,0.00825264544471022,99.5497359198147,98.8439595513691
41750,41800,0.00359393280668652,0.00758530919426909,99.5533298526214,98.8515448605634
41850,41900,0.0027907360256707,0.00680148969859159,99.5561205886471,98.858346350262
41950,42000,0.00240797729394639,0.00770031638108645,99.558528565941,98.8660466666431
42050,42100,0.00271627182853888,0.0062057795737172,99.5612448377696,98.8722524462168
42150,42200,0.00229932745839184,0.00667954773672307,99.5635441652279,98.8789319939535
42250,42300,0.00237610272638477,0.00727078537606847,99.5659202679543,98.8862027793296
42350,42400,0.00276748067363297,0.006084416696486,99.568687748628,98.892287196026
42450,42500,0.00318727593915213,0.0061125542921894,99.5718750245671,98.8983997503182
42550,42600,0.00249219230570437,0.00657013077992571,99.5743672168728,98.9049698810982
42650,42700,0.00237124151874989,0.0088713844284553,99.5767384583916,98.9138412655266
42750,42800,0.0019075437785963,0.00578101324117536,99.5786460021702,98.9196222787678
42850,42900,0.00263409401253851,0.00530191708855601,99.5812800961827,98.9249241958563
42950,43000,0.00276755056566295,0.00710082172726117,99.5840476467484,98.9320250175836
43050,43100,0.00306466721736748,0.00636786758611232,99.5871123139657,98.9383928851697
43150,43200,0.00414612134460775,0.00678104428292075,99.5912584353104,98.9451739294526
43250,43300,0.00306051380296596,0.0061786703757227,99.5943189491133,98.9513525998284
43350,43400,0.00244715254605016,0.00699789981424494,99.5967661016594,98.9583504996426
43450,43500,0.00319965026278494,0.00505131847096842,99.5999657519222,98.9634018181136
43550,43600,0.00264379949469666,0.00545595833725587,99.6026095514168,98.9688577764508
43650,43700,0.00195007204260717,0.00625782891947084,99.6045596234595,98.9751156053703
43750,43800,0.00196263670424571,0.00744036336641709,99.6065222601637,98.9825559687367
43850,43900,0.00239461890824665,0.00670102502925705,99.6089168790719,98.989256993766
43950,44000,0.00301195207529151,0.00581190614596658,99.6119288311472,98.9950688999119
44050,44100,0.00269024356045423,0.00554096325315399,99.6146190747077,99.0006098631651
44150,44200,0.00349504308663021,0.00607479314312598,99.6181141177943,99.0066846563082
44250,44300,0.00229189051392324,0.00613515038253216,99.6204060083082,99.0128198066907
44350,44400,0.00192028256705676,0.00706753242911845,99.6223262908753,99.0198873391199
44450,44500,0.00302690217905781,0.0051670592013375,99.6253531930544,99.0250543983212
44550,44600,0.00235053172609014,0.00475485388767079,99.6277037247804,99.0298092522089
44650,44700,0.00204047255205347,0.00607363399056802,99.6297441973325,99.0358828861994
44750,44800,0.00201723491528228,0.00526477140466383,99.6317614322478,99.0411476576041
44850,44900,0.00247647918762872,0.00536227725247792,99.6342379114354,99.0465099348566
44950,45000,0.00206674486709078,0.00532637497176927,99.6363046563025,99.0518363098284
45050,45100,0.0013454840762342,0.00491192922541745,99.6376501403788,99.0567482390538
45150,45200,0.00228812320106527,0.00626987690454217,99.6399382635798,99.0630181159583
45250,45300,0.00293270404210183,0.00665579895998262,99.6428709676219,99.0696739149183
45350,45400,0.00194156595127658,0.00647097647340438,99.6448125335732,99.0761448913917
45450,45500,0.00180509111216654,0.0061441249683062,99.6466176246853,99.08228901636
45550,45600,0.00212873852108363,0.00563280923397451,99.6487463632064,99.087921825594
45650,45700,0.00350708392438963,0.00510295139573793,99.6522534471308,99.0930247769897
45750,45800,0.00193176001102855,0.00472238514083452,99.6541852071419,99.0977471621306
45850,45900,0.00231578824465342,0.00453633651761214,99.6565009953865,99.1022834986482
45950,46000,0.00224904057995899,0.00572696582891007,99.6587500359665,99.1080104644771
46050,46100,0.00198734822579798,0.00453914563663017,99.6607373841923,99.1125496101137
46150,46200,0.00200808103397651,0.00381832562163391,99.6627454652262,99.1163679357354
46250,46300,0.00164207730137699,0.00526116135493686,99.6643875425276,99.1216290970903
46350,46400,0.00185629140654571,0.00657436299258629,99.6662438339342,99.1282034600829
46450,46500,0.00201365386875599,0.00472493218935192,99.6682574878029,99.1329283922722
46550,46600,0.00184779837115108,0.00598132563816409,99.6701052861741,99.1389097179104
46650,46700,0.00188413782468313,0.00660706964464018,99.6719894239988,99.145516787555
46750,46800,0.00225800318458918,0.00553222693647624,99.6742474271833,99.1510490144915
46850,46900,0.00360243462547422,0.00447781742854305,99.6778498618088,99.15552683192
46950,47000,0.00143103769100382,0.00647823723740873,99.6792808994998,99.1620050691574
47050,47100,0.00155467758350977,0.00470732669449536,99.6808355770833,99.1667123958519
47150,47200,0.00158199101616357,0.00410658731055104,99.6824175680995,99.1708189831625
47250,47300,0.00195504228273521,0.00449886124503354,99.6843726103822,99.1753178444075
47350,47400,0.00194532283647269,0.00417450747992876,99.6863179332187,99.1794923518875
47450,47500,0.000945794458697737,0.00361724514902919,99.6872637276774,99.1831095970365
47550,47600,0.00222268447461209,0.00484499021486846,99.689486412152,99.1879545872514
47650,47700,0.00226739158727689,0.00524593878083102,99.6917538037393,99.1932005260322
47750,47800,0.00168930041573992,0.00450755448188836,99.6934431041551,99.1977080805141
47850,47900,0.00232920578334442,0.00498614891882616,99.6957723099384,99.2026942294329
47950,48000,0.0015514317084602,0.00580755345205881,99.6973237416469,99.208501782885
48050,48100,0.00139700165189107,0.00385575736867353,99.6987207432988,99.2123575402536
48150,48200,0.00164188166734591,0.00470663365647167,99.7003626249661,99.2170641739101
48250,48300,0.00213623776006683,0.00296998028357497,99.7024988627262,99.2200341541937
48350,48400,0.00184841918833714,0.00490897601720237,99.7043472819145,99.2249431302109
48450,48500,0.00160835415586924,0.00455974947517677,99.7059556360704,99.2295028796861
48550,48600,0.00317412422406538,0.00346920654908771,99.7091297602944,99.2329720862352
48650,48700,0.00164946834203216,0.00361810727587988,99.7107792286365,99.236590193511
48750,48800,0.00131868469714647,0.00366127499026913,99.7120979133336,99.2402514685013
48850,48900,0.00195718909362176,0.00405414072194246,99.7140551024272,99.2443056092232
48950,49000,0.00229557280088544,0.00439121178993506,99.7163506752281,99.2486968210132
49050,49100,0.00159896540935964,0.00412262363161624,99.7179496406375,99.2528194446448
49150,49200,0.00184045066234732,0.00327750370204608,99.7197900912998,99.2560969483469
49250,49300,0.00127753993107735,0.003912577547526,99.7210676312309,99.2600095258944
49350,49400,0.00143620761889287,0.00402815757593579,99.7225038388498,99.2640376834703
49450,49500,0.001325067495446,0.00302959683057168,99.7238289063452,99.2670672803009
49550,49600,0.00131254198888451,0.00338671079808576,99.7251414483341,99.270453991099
49650,49700,0.00124450275574306,0.00352479057834145,99.7263859510899,99.2739787816773
49750,49800,0.00110543900061896,0.00352858778595685,99.7274913900905,99.2775073694633
49850,49900,0.00177869308108411,0.00350547777499094,99.7292700831716,99.2810128472382
49950,50000,0.00231985092402022,0.00423035626965096,99.7315899340956,99.2852432035079
50050,50100,0.00168079612507928,0.00447997003491857,99.7332707302207,99.2897231735428
50150,50200,0.000972077462954636,0.00408259000173877,99.7342428076836,99.2938057635446
50250,50300,0.00122335517330887,0.00347182172047855,99.7354661628569,99.297277585265
